# CRC simbol yang diminta modul vendor Infinity-X 3.12 (vendor_dlkm + vendor_boot), format: crc<TAB>simbol<TAB>contoh-modul
0xb1b93d8c	scsi_autopm_get_device	sg.ko
0xda8fb516	scsi_autopm_put_device	sg.ko
0xc63aec71	scsi_block_when_processing_errors	sg.ko
0x0334da4e	scsi_command_size_tbl	sg.ko
0x4ede3e4f	scsi_compat_ioctl	sg.ko
0xaecacdb3	scsi_device_get	sg.ko
0x965b35d2	scsi_device_put	sg.ko
0x7870ccc8	scsi_device_quiesce	ufs_qcom.ko
0x5125d766	scsi_ioctl	sg.ko
0x99892ec4	scsi_ioctl_block_when_processing_errors	sg.ko
0xfbad3cf0	scsi_normalize_sense	sg.ko
0x2ed0cf7e	scsi_register_interface	sg.ko
0xc27f4ce9	scsi_remove_device	ufs_qcom.ko
0x0d0b15dc	sdev_prefix_printk	sg.ko
0xe840a4c0	sdhci_add_host	sdhci-msm.ko
0x8b54151f	sdhci_cleanup_host	sdhci-msm.ko
0xe219438d	sdhci_cqe_disable	sdhci-msm.ko
0xc9e8b456	sdhci_cqe_enable	sdhci-msm.ko
0xff631677	sdhci_cqe_irq	sdhci-msm.ko
0xff2a1e1f	sdhci_dumpregs	sdhci-msm.ko
0x5aa6815f	sdhci_enable_clk	sdhci-msm.ko
0x5e4aac1d	sdhci_get_property	sdhci-msm.ko
0x48255d9e	sdhci_msm_cqe_scaling_resume	sdhci-msm.ko
0x1a7f9025	sdhci_msm_mmc_can_scale_clk	sdhci-msm.ko
0xb1ae7fc7	sdhci_msm_mmc_clk_update_freq	sdhci-msm.ko
0x423eaa0f	sdhci_msm_mmc_cqe_clk_scaling_start_busy	cqhci.ko
0xdceec9ce	sdhci_msm_mmc_cqe_clk_scaling_stop_busy	cqhci.ko
0x4e4bb026	sdhci_msm_mmc_resume_clk_scaling	sdhci-msm.ko
0x8bebbad4	sdhci_msm_mmc_suspend_clk_scaling	sdhci-msm.ko
0x461520e7	sdhci_msm_scale_parse_dt	sdhci-msm.ko
0x9956e847	sdhci_pltfm_free	sdhci-msm.ko
0xdc230709	sdhci_pltfm_init	sdhci-msm.ko
0x32d42994	sdhci_remove_host	sdhci-msm.ko
0x622c9c2b	sdhci_reset	sdhci-msm.ko
0xb1d6ad9d	sdhci_set_bus_width	sdhci-msm.ko
0x1dfbaddc	sdhci_set_power_noreg	sdhci-msm.ko
0x81d0be6e	sdhci_setup_host	sdhci-msm.ko
0xf249da5a	se_config_packing	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xe66f40d3	se_geni_clks_off	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x6e238529	se_geni_clks_on	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xd137a1e8	se_geni_resources_off	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0xeef94ec2	se_geni_resources_on	i2c-msm-geni.ko,msm_geni_serial.ko,spi-msm-geni.ko
0x623c4b13	se_get_packing_config	msm_geni_serial.ko,spi-msm-geni.ko
0x4f743bcb	send_sig_info	mem-offline.ko
0xe397caf5	seq_buf_printf	minidump.ko
0xad9f2705	seq_lseek	focaltech_3683g.ko,goodix_core.ko,msm_drm.ko...
0x14ac9890	seq_open	nt36xxx-i2c.ko,nt36xxx-spi.ko
0xd740362b	seq_printf	clk-qcom.ko,focaltech_3683g.ko,goodix_core.ko...
0xa2aa781e	seq_puts	goodix_core.ko,mtd.ko,nt36xxx-i2c.ko...
0xb9997d36	seq_read	focaltech_3683g.ko,goodix_core.ko,msm_drm.ko...
0xcf99893f	seq_release	nt36xxx-i2c.ko,nt36xxx-spi.ko
0xbc724561	seq_vprintf	qca_cld3_adrastea.ko
0x9d51bcc0	seq_write	wil6210.ko
0x9f660b14	set_cpus_allowed_ptr	qca_cld3_adrastea.ko,qcom_glink.ko,sched-walt.ko
0x6b64d8a7	set_disk_ro	mtd_blkdevs.ko
0x365acda7	set_normalized_timespec64	frpc-adsprpc.ko,rmnet_core.ko
0xd9400309	set_page_dirty	block2mtd.ko
0x35874736	set_page_dirty_lock	msm_kgsl.ko
0x62d99189	set_smartpa_codec	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0x3527a3c9	set_smartpa_type	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0x064c1441	set_task_cpu	sched-walt.ko
0xea6afae2	set_user_nice	msm_kgsl.ko,qca_cld3_adrastea.ko
0xc1920a69	setup_ddrllcc_fp_device	qcom-dcvs.ko
0x3a2f6702	sg_alloc_table	camera.ko,ipa_clientsm.ko,mem_buf.ko...
0x753d5353	sg_alloc_table_from_pages	msm_kgsl.ko,qcom_iommu_util.ko
0x7f5b4fe4	sg_free_table	camera.ko,cnss2.ko,dwc3-msm.ko...
0xb320cc0e	sg_init_one	qca_cld3_adrastea.ko,qce50.ko,qcedev-mod.ko
0xf888ca21	sg_init_table	i2c-msm-geni.ko,msm_kgsl.ko,qca_cld3_adrastea.ko...
0x290f2ad7	sg_miter_next	qcom_iommu_util.ko
0xea1aa32a	sg_miter_start	qcom_iommu_util.ko
0xa77c6467	sg_miter_stop	qcom_iommu_util.ko
0x87b8798d	sg_next	arm_smmu.ko,bam_dma.ko,camera.ko...
0x523261ce	sg_scsi_ioctl	sg.ko
0xf16350ec	sget_fc	mtd.ko
0x37118900	shmem_file_setup	msm_kgsl.ko
0x7b91e22c	shmem_read_mapping_page_gfp	msm_kgsl.ko
0xadc5d25d	shmem_truncate_range	msm_drm.ko
0x17df5a72	show_regs	qcom_cpu_vendor_hooks.ko
0x785a93b4	si_mem_available	minidump.ko
0x40c7247c	si_meminfo	minidump.ko,msm_sysstats.ko
0xec13c83c	si_swapinfo	minidump.ko,msm_sysstats.ko
0x6a5fa363	sigprocmask	qseecom-mod.ko
0x29ba8c99	simple_open	msm-mmrm.ko
0x619cb7dd	simple_read_from_buffer	lpass_cdc_dlkm.ko,msm-mmrm.ko,msm_kgsl.ko...
0x0b742fd7	simple_strtol	mi_thermal_interface.ko
0x20000329	simple_strtoul	block2mtd.ko,mtd.ko,mtdoops.ko
0x4f731e2b	single_open	focaltech_3683g.ko,msm_drm.ko,qca_cld3_adrastea.ko
0x6503cb62	single_open_size	goodix_core.ko
0xef42eddb	single_release	focaltech_3683g.ko,goodix_core.ko,msm_drm.ko...
0xfd3929b7	sk_alloc	qrtr.ko
0x762d3d15	sk_free	qrtr-mhi.ko,qrtr.ko
0x718ea104	skb_add_rx_frag	cfg80211.ko,ipam.ko,mhi_dev_netdev.ko...
0xddfca4d3	skb_append_pagefrags	rmnet_core.ko
0x8b0093de	skb_checksum	rmnet_core.ko
0xbd0b7597	skb_clone	ipa_clientsm.ko,ipam.ko,qca_cld3_adrastea.ko...
0xfcb69b4d	skb_coalesce_rx_frag	qca_cld3_adrastea.ko
0x93f6b114	skb_complete_wifi_ack	wil6210.ko
0x0e9757c5	skb_copy	ipam.ko,qca_cld3_adrastea.ko,wil6210.ko
0xebe95c40	skb_copy_bits	cfg80211.ko,qca_cld3_adrastea.ko,qrtr.ko...
0x5b6aebca	skb_copy_datagram_iter	qrtr.ko
0x9e54fb74	skb_copy_expand	asix.ko,ipa_clientsm.ko,ipam.ko...
0x09cc045f	skb_dequeue	audio_pkt_dlkm.ko,glink_pkt.ko,ipam.ko...
0x6a457e29	skb_dequeue_tail	rmnet_shs.ko
0x224131e7	skb_free_datagram	qrtr.ko
0x653d301d	skb_pull	ax88179_178a.ko,cfg80211.ko,ipa_clientsm.ko...
0x9f1d68b1	skb_push	asix.ko,ax88179_178a.ko,cfg80211.ko...
0xaabbcd72	skb_put	asix.ko,audio_pkt_dlkm.ko,ax88179_178a.ko...
0x9bc58873	skb_queue_head	ipam.ko
0x926f7e5e	skb_queue_purge	qca_cld3_adrastea.ko,qrtr.ko
0x0b234982	skb_queue_tail	audio_pkt_dlkm.ko,glink_pkt.ko,ipam.ko...
0xfe9661b7	skb_recv_datagram	qrtr.ko
0xd8dc9b2f	skb_set_owner_w	qrtr.ko
0x549879c6	skb_store_bits	qrtr.ko
0xf6c71723	skb_trim	ax88179_178a.ko,cfg80211.ko,ipa_clientsm.ko...
0xd0a91bab	skip_spaces	msm_drm.ko,qca_cld3_adrastea.ko,sched-walt.ko
0xb56eaee5	slim_alloc_txn_tid	slim-qcom-ngd-ctrl.ko
0x8c37b765	slim_driver_unregister	bt_fm_slim.ko
0x60f20bf4	slim_free_txn_tid	slim-qcom-ngd-ctrl.ko
0x019f5ad9	slim_get_logical_addr	bt_fm_slim.ko,slim-qcom-ngd-ctrl.ko
0xba929dfd	slim_msg_response	slim-qcom-ngd-ctrl.ko
0x51d44428	slim_readb	bt_fm_slim.ko
0xa4295b5c	slim_register_controller	slim-qcom-ngd-ctrl.ko
0x2d5f8778	slim_report_absent	slim-qcom-ngd-ctrl.ko
0x8dc127e0	slim_stream_allocate	bt_fm_slim.ko
0x7f142c76	slim_stream_disable	bt_fm_slim.ko
0x8118169d	slim_stream_enable	bt_fm_slim.ko
0xb1504d2d	slim_stream_prepare	bt_fm_slim.ko
0x0061a242	slim_stream_unprepare_disconnect_port	bt_fm_slim.ko
0x48d3d0d5	slim_unregister_controller	slim-qcom-ngd-ctrl.ko
0x4d01636f	slim_writeb	bt_fm_slim.ko
0x6228c21f	smp_call_function_single	hyp_core_ctl.ko,memlat.ko,qcom-pmu-lib.ko...
0x6a1cd340	smp_call_function_single_async	sched-walt.ko
0xe07e0d99	snd_event_client_deregister	gpr_dlkm.ko,lpass_cdc_dlkm.ko,pinctrl_lpi_dlkm.ko
0x0230947b	snd_event_client_register	gpr_dlkm.ko,lpass_cdc_dlkm.ko,pinctrl_lpi_dlkm.ko
0xa4054888	snd_event_master_deregister	machine_dlkm.ko
0x17ea2de3	snd_event_master_register	machine_dlkm.ko
0xa91703d3	snd_event_mstr_add_client	machine_dlkm.ko
0xa51dab26	snd_event_notify	gpr_dlkm.ko,lpass_cdc_dlkm.ko,machine_dlkm.ko...
0xc36e44f2	snd_info_create_card_entry	lpass_cdc_dlkm.ko,wcd937x_dlkm.ko,wcd938x_dlkm.ko...
0x27934fd7	snd_info_create_module_entry	lpass_cdc_dlkm.ko,machine_dlkm.ko,wcd937x_dlkm.ko...
0x3971a63b	snd_info_free_entry	lpass_cdc_dlkm.ko,machine_dlkm.ko,wcd937x_dlkm.ko...
0x5ee4fac6	snd_info_register	lpass_cdc_dlkm.ko,machine_dlkm.ko,wcd937x_dlkm.ko...
0x14f4c7ac	snd_jack_set_key	mbhc_dlkm.ko
0x68a24153	snd_pcm_format_physical_width	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0xe56a9336	snd_pcm_format_width	aw882xx_dlkm.ko,bt_fm_slim.ko,lpass_cdc_rx_macro_dlkm.ko
0xeec87728	snd_pcm_hw_constraint_list	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0x1c514236	snd_pcm_hw_constraint_mask64	aw882xx_dlkm.ko,fs19xx_dlkm.ko
0x84f2b1b6	snd_soc_add_component_controls	aw882xx_dlkm.ko,bt_fm_slim.ko,fs19xx_dlkm.ko...
0xefdd0646	snd_soc_card_get_kcontrol	machine_dlkm.ko
0xf93efb46	snd_soc_card_jack_new	mbhc_dlkm.ko
0x46d0fda7	snd_soc_component_exit_regmap	wsa883x_dlkm.ko
0x168ff310	snd_soc_component_init_regmap	lpass_cdc_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_dlkm.ko...
0xc47b3651	snd_soc_component_read	lpass_cdc_dlkm.ko,lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko...
0x0d266b8f	snd_soc_component_update_bits	lpass_cdc_dlkm.ko,lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko...
0x27301cc5	snd_soc_component_write	lpass_cdc_dlkm.ko,lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko...
0x17b1fec4	snd_soc_dai_get_channel_map	machine_dlkm.ko
0x4dd795bf	snd_soc_dai_set_channel_map	machine_dlkm.ko
0xeb2ef02e	snd_soc_dapm_add_routes	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0xd58d4db5	snd_soc_dapm_disable_pin	wcd_core_dlkm.ko
0xccedc369	snd_soc_dapm_force_enable_pin	wcd_core_dlkm.ko
0x0c94461e	snd_soc_dapm_get_enum_double	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0xa2aaaf0d	snd_soc_dapm_get_volsw	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko,lpass_cdc_wsa_macro_dlkm.ko...
0x76f5e8f2	snd_soc_dapm_ignore_suspend	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x047c077d	snd_soc_dapm_kcontrol_widget	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x4dcceb75	snd_soc_dapm_mixer_update_power	lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0x91494aa1	snd_soc_dapm_mux_update_power	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko,lpass_cdc_wsa_macro_dlkm.ko
0x0105a868	snd_soc_dapm_new_controls	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x4df36f4a	snd_soc_dapm_new_widgets	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x1d65c6dd	snd_soc_dapm_put_enum_double	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x9c23d865	snd_soc_dapm_put_volsw	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko,lpass_cdc_wsa_macro_dlkm.ko...
0x4cc7ed2c	snd_soc_dapm_sync	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x6a015ed1	snd_soc_get_enum_double	lpass_cdc_tx_macro_dlkm.ko
0xa01097d9	snd_soc_get_pcm_runtime	machine_dlkm.ko
0x901f7173	snd_soc_get_volsw	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0xffaea249	snd_soc_info_enum_double	aw882xx_dlkm.ko,hdmi_dlkm.ko,lpass_cdc_rx_macro_dlkm.ko...
0xaca2c525	snd_soc_info_multi_ext	hdmi_dlkm.ko
0xf643f1fa	snd_soc_info_volsw	aw882xx_dlkm.ko,bt_fm_slim.ko,fs19xx_dlkm.ko...
0xfa854684	snd_soc_jack_report	mbhc_dlkm.ko
0x179cc491	snd_soc_lookup_component	swr_dmic_dlkm.ko,wcd_core_dlkm.ko,wsa883x_dlkm.ko
0x52e9efc3	snd_soc_of_parse_audio_routing	machine_dlkm.ko
0xcb2e5e71	snd_soc_of_parse_card_name	machine_dlkm.ko
0x07ce1303	snd_soc_pm_ops	machine_dlkm.ko
0x8af7b905	snd_soc_put_enum_double	lpass_cdc_tx_macro_dlkm.ko
0x3424c843	snd_soc_put_volsw	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0xc99f96e8	snd_soc_register_component	aw882xx_dlkm.ko,bt_fm_slim.ko,fs19xx_dlkm.ko...
0x61425f8f	snd_soc_rtdcom_lookup	machine_dlkm.ko
0x9c5422c8	snd_soc_unregister_card	machine_dlkm.ko
0xe2956764	snd_soc_unregister_component	aw882xx_dlkm.ko,bt_fm_slim.ko,fs19xx_dlkm.ko...
0x8b134ba0	snd_usb_enable_audio_stream	snd-usb-audio-qmi.ko
0x656e4a6e	snprintf	asix.ko,aw882xx_dlkm.ko,bcl_pmic5.ko...
0x735c68ca	soc_device_register	socinfo.ko
0x19c20269	soc_device_unregister	socinfo.ko
0x993fce1d	socinfo_get_part_info	frpc-adsprpc.ko,icc-rpmh.ko
0xd3b5f1bb	socinfo_get_serial_number	icnss2.ko
0x6152f45a	sock_alloc_send_skb	qrtr.ko
0x36edc5de	sock_create_kern	qmi_helpers.ko,qrtr.ko
0x00a014fe	sock_gettstamp	qrtr.ko
0x2055faa7	sock_init_data	qrtr.ko
0xf2f1d3b6	sock_no_accept	qrtr.ko
0x3b0e1c02	sock_no_listen	qrtr.ko
0x8b3285d0	sock_no_mmap	qrtr.ko
0x28c30c96	sock_no_sendpage	qrtr.ko
0x86bde2be	sock_no_shutdown	qrtr.ko
0x010eea1c	sock_no_socketpair	qrtr.ko
0x3ff64653	sock_queue_rcv_skb	qrtr.ko
0x9f4050c1	sock_register	qrtr.ko
0x65e4eb7f	sock_release	cfg80211.ko,qmi_helpers.ko,qrtr.ko
0x726c71f3	sock_setsockopt	qrtr.ko
0x62737e1d	sock_unregister	qrtr.ko
0x95b89091	softnet_data	rmnet_shs.ko
0xb7c0f443	sort	frpc-adsprpc.ko,msm-cvp.ko,msm-eva.ko...
0x8892c6d0	spf_core_apm_close_all	audio_pkt_dlkm.ko,machine_dlkm.ko
0x7e8184fc	spf_core_is_apm_ready	adsp_loader_dlkm.ko,audio_prm_dlkm.ko
0xfb4a64e4	spi_register_controller	spi-msm-geni.ko
0x198c57be	spi_setup	camera.ko,focaltech_3683g.ko,focaltech_fts.ko...
0xb0df2a4d	spi_sync	camera.ko,focaltech_3683g.ko,focaltech_fts.ko...
0x9f021150	spi_unregister_controller	spi-msm-geni.ko
0x95103f0b	spmi_controller_add	spmi-glink-debug.ko,spmi-pmic-arb-debug.ko,spmi-pmic-arb.ko
0x27794a5f	spmi_controller_alloc	spmi-glink-debug.ko,spmi-pmic-arb-debug.ko,spmi-pmic-arb.ko
0x130e6632	spmi_controller_remove	spmi-glink-debug.ko,spmi-pmic-arb-debug.ko,spmi-pmic-arb.ko
0x19f514a6	spmi_ext_register_read	regmap-spmi.ko
0xeee512f1	spmi_ext_register_readl	regmap-spmi.ko
0x08a8d05e	spmi_ext_register_write	regmap-spmi.ko
0xedf66e23	spmi_ext_register_writel	regmap-spmi.ko
0x3cbbd910	spmi_pmic_arb_map_address	msm_drm.ko
0x68ae390c	spmi_register_read	regmap-spmi.ko
0x4b1a4fd0	spmi_register_write	regmap-spmi.ko
0x34c01336	spmi_register_zero_write	regmap-spmi.ko
0x661601de	sprint_symbol	qca_cld3_adrastea.ko
0x3c3ff9fd	sprintf	camera.ko,cfg80211.ko,coresight-cti.ko...
0x3a9457ff	sps_alloc_endpoint	coresight-tmc.ko,qce50.ko,usb_bam.ko
0x96d962ca	sps_bam_disable_irqs	qce50.ko
0x96ccda4a	sps_bam_enable_irqs	qce50.ko
0x13facc10	sps_connect	coresight-tmc.ko,qce50.ko,usb_bam.ko
0x31472e84	sps_deregister_bam_device	qce50.ko,usb_bam.ko
0xb21d93eb	sps_device_reset	coresight-tmc.ko,usb_bam.ko
0x32b50d8c	sps_disconnect	coresight-tmc.ko,qce50.ko,usb_bam.ko
0x8802ce3f	sps_free_endpoint	coresight-tmc.ko,qce50.ko,usb_bam.ko
0xc933d2eb	sps_get_bam_addr	coresight-tmc.ko,usb_bam.ko
0x8d37946b	sps_get_bam_debug_info	usb_bam.ko
0xee9c28ca	sps_get_config	coresight-tmc.ko,qce50.ko,usb_bam.ko
0xaf0c4f48	sps_phy2h	usb_bam.ko
0x5e208f0e	sps_pipe_reset	qce50.ko
0x71166874	sps_register_bam_device	coresight-tmc.ko,qce50.ko,usb_bam.ko
0xd2fdae62	sps_register_event	qce50.ko,usb_bam.ko
0xee5d9cb1	sps_set_config	usb_bam.ko
0xc9482643	sps_setup_bam2bam_fifo	usb_bam.ko
0xf25509aa	sps_timer_ctrl	usb_bam.ko
0x8793712a	sps_transfer	qce50.ko
0xf2db5e4f	sps_transfer_one	qce50.ko
0x36d70b72	srcu_init_notifier_head	msm_kgsl.ko,q6_notifier_dlkm.ko,rproc_qcom_common.ko
0xfa9d85fd	srcu_notifier_call_chain	gh_rm_drv.ko,msm_kgsl.ko,q6_notifier_dlkm.ko...
0xb5dec381	srcu_notifier_chain_register	gh_rm_drv.ko,msm_kgsl.ko,q6_notifier_dlkm.ko...
0xc579925f	srcu_notifier_chain_unregister	gh_rm_drv.ko,msm_kgsl.ko,q6_notifier_dlkm.ko...
0xbcab6ee6	sscanf	adsp_loader_dlkm.ko,aw882xx_dlkm.ko,camera.ko...
0xb912560d	static_key_disable	sched-walt.ko
0x4189b31b	stm_data_write	stm_p_basic.ko,stm_p_ost.ko
0xae652170	stm_register_device	coresight-stm.ko
0x1df20651	stm_register_protocol	stm_p_basic.ko,stm_p_ost.ko
0x52fb094d	stm_source_register_device	stm_console.ko,stm_ftrace.ko
0x8097f8a7	stm_source_unregister_device	stm_console.ko,stm_ftrace.ko
0xa6d846bd	stm_source_write	stm_console.ko,stm_ftrace.ko
0xeb05441c	stm_unregister_device	coresight-stm.ko
0x57299113	stm_unregister_protocol	stm_p_basic.ko,stm_p_ost.ko
0xdfc04014	stop_machine	sched-walt.ko
0xbb4465d4	stop_one_cpu_nowait	sched-walt.ko
0xaafdc258	strcasecmp	ipam.ko,msm_drm.ko,qcom_esoc.ko
0x349cba85	strchr	msm_performance.ko,qca_cld3_adrastea.ko,rmnet_wlan.ko
0xceab0311	strchrnul	qca_cld3_adrastea.ko
0xe2d5255a	strcmp	adsp_loader_dlkm.ko,arm_smmu.ko,aw882xx_dlkm.ko...
0xe914e41e	strcpy	arm_smmu.ko,block2mtd.ko,camera.ko...
0x77bc13a0	strim	msm_drm.ko,qca_cld3_adrastea.ko
0xf9c0b663	strlcat	camera.ko,dcc_v2.ko,goodix_core.ko...
0x5792f848	strlcpy	adsp_loader_dlkm.ko,aw882xx_dlkm.ko,camera.ko...
0x98cf60b3	strlen	adsp_loader_dlkm.ko,arm_smmu.ko,aw882xx_dlkm.ko...
0x96b29254	strncasecmp	qca_cld3_adrastea.ko,qti_qmi_cdev.ko,qti_qmi_sensor_v2.ko...
0x4841bdee	strnchr	hyp_core_ctl.ko,msm_drm.ko,msm_performance.ko...
0x5a921311	strncmp	aw882xx_dlkm.ko,block2mtd.ko,fpc16xx.ko...
0x9166fada	strncpy	block2mtd.ko,cmd-db.ko,qti_battery_charger_main.ko
0x24428be5	strncpy_from_user	mem_buf.ko
0xa916b694	strnlen	block2mtd.ko,gh_virtio_backend.ko,goodix_core.ko...
0xc310b981	strnstr	aw882xx_dlkm.ko,camera.ko,cnss2.ko...
0x9a1dfd65	strpbrk	hyp_core_ctl.ko,lpass_cdc_tx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko...
0x9f984513	strrchr	block2mtd.ko,msm_drm.ko,phy-msm-snps-hs.ko...
0x7410aba2	strreplace	msm_drm.ko
0xdd64e639	strscpy	cpu_hotplug.ko,gpr_dlkm.ko,qca_cld3_adrastea.ko...
0xfbb8a761	strscpy_pad	qcom_glink.ko,qcom_smd.ko
0x85df9b6c	strsep	block2mtd.ko,camera.ko,goodix_core.ko...
0x1e6d26a8	strstr	aw882xx_dlkm.ko,fs19xx_dlkm.ko,goodix_core.ko...
0xbc2a01fc	subsystem_sleep_debug_enable	sys_pm_vx.ko
0x455da8d8	swr_connect_port	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_dlkm.ko...
0x41d8177c	swr_device_down	swr_ctrl_dlkm.ko
0x58032800	swr_device_up	swr_ctrl_dlkm.ko
0x8d1bee31	swr_device_wakeup_unvote	swr_haptics_dlkm.ko,wcd937x_dlkm.ko,wcd938x_dlkm.ko
0x3750fef1	swr_device_wakeup_vote	swr_haptics_dlkm.ko,wcd937x_dlkm.ko,wcd938x_dlkm.ko
0xfc3d74f4	swr_disconnect_port	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_dlkm.ko...
0x070238b2	swr_driver_register	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_slave_dlkm.ko...
0xfa379a22	swr_driver_unregister	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_slave_dlkm.ko...
0x31518149	swr_get_logical_dev_num	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_dlkm.ko...
0x4d8305ef	swr_init_port_params	swr_dmic_dlkm.ko,wcd937x_dlkm.ko,wcd938x_dlkm.ko
0xde72802d	swr_master_add_boarddevices	swr_ctrl_dlkm.ko
0xd1466e55	swr_port_response	swr_ctrl_dlkm.ko
0xad563e7d	swr_read	wcd938x_dlkm.ko
0x0f4fdc07	swr_register_master	swr_ctrl_dlkm.ko
0x5b664b91	swr_remove_device	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_slave_dlkm.ko...
0x541f657c	swr_remove_from_group	wsa881x_dlkm.ko,wsa883x_dlkm.ko
0x7e0044d7	swr_reset_device	swr_ctrl_dlkm.ko
0x9b7a80d5	swr_set_device_group	swr_ctrl_dlkm.ko,wsa883x_dlkm.ko
0x52c5ee4d	swr_slvdev_datapath_control	swr_dmic_dlkm.ko,swr_haptics_dlkm.ko,wcd937x_dlkm.ko...
0x6f498430	swr_unregister_master	swr_ctrl_dlkm.ko
0x14bb1d52	swrm_wcd_notify	lpass_cdc_rx_macro_dlkm.ko,lpass_cdc_va_macro_dlkm.ko,lpass_cdc_wsa2_macro_dlkm.ko...
0x0a19eb7f	sync_blockdev	block2mtd.ko
0x2a5161f9	sync_file_create	msm_drm.ko,msm_kgsl.ko,msm_video.ko...
0x4dca08ee	sync_file_get_fence	msm_drm.ko,msm_kgsl.ko,qcom_sync_file.ko
0xe523ad75	synchronize_irq	bwmon.ko,msm_drm.ko,sps_drv.ko
0x609f1c7e	synchronize_net	ipam.ko,mhi_dev_netdev.ko,qca_cld3_adrastea.ko...
0x6091797f	synchronize_rcu	cfg80211.ko,qmi_helpers.ko,rmnet_core.ko...
0x98b0243a	synchronize_srcu	stm_core.ko
0x127dc2c4	synx_deregister_ops	camera.ko
0xb40c7137	synx_get_status	msm-cvp.ko
0xcd56f629	synx_import	msm-cvp.ko
0x8f16b6a4	synx_initialize	msm-cvp.ko
0x539fd702	synx_register_ops	camera.ko
0x23465350	synx_release	msm-cvp.ko
0x9a5e29ff	synx_signal	msm-cvp.ko
0x19d93bd8	synx_uninitialize	msm-cvp.ko
0x0c094b1d	synx_wait	msm-cvp.ko
0xfe5d4bb2	sys_tz	msm_drm.ko,qca_cld3_adrastea.ko
0xe4428e2a	syscon_node_to_regmap	gdsc-regulator.ko,qcom_hwspinlock.ko,qcom_q6v5_adsp.ko...
0x482954a5	syscon_regmap_lookup_by_phandle	clk-qcom.ko,gdsc-regulator.ko
0x84da85bb	sysctl_sched_features	sched-walt.ko
0x10b62114	sysfs_add_file_to_group	coresight.ko
0xd114efeb	sysfs_add_link_to_group	coresight.ko
0x10d5b5f2	sysfs_create_bin_file	goodix_core.ko,msm_kgsl.ko,qfprom-sys.ko
0x4fc8c1b0	sysfs_create_file_ns	camera.ko,focaltech_3683g.ko,gh_ctrl.ko...
0x0315a6c1	sysfs_create_files	leds-qti-tri-led.ko,msm_kgsl.ko,mtd.ko
0xaa3caa56	sysfs_create_group	adsp_loader_dlkm.ko,aw882xx_dlkm.ko,camera.ko...
0xd026d214	sysfs_create_groups	msm_drm.ko
